20090906-1156,23,76,468,208,168,1,0,6,17,45,14,5
20090912-1156,24,60,488,243,63,2,0,7,24,23,12,4
20090919-1156,35,75,429,190,179,2,0,4,21,40,21,5
20090926-1156,23,92,580,372,66,2,0,6,50,28,26,4
20091003-1156,29,81,701,297,139,1,0,7,35,32,21,5
20091010-1156,17,63,444,184,150,1,0,3,24,31,17,3
20091017-1156,6,69,344,112,70,0,1,4,20,35,10,2
20091024-1156,28,67,497,205,151,0,0,4,28,28,20,4
20091031-1156,16,66,386,87,180,0,0,6,19,38,16,3
20091107-1156,16,96,546,223,201,0,0,9,39,45,26,3
20091121-1156,27,63,617,173,197,2,2,4,17,36,18,4
20091127-1156,16,78,420,185,167,0,0,9,30,35,20,3
20090906-1157,17,73,414,222,29,2,1,5,40,21,13,3
20090911-1157,38,102,670,356,95,0,1,9,64,23,25,6
20090919-1157,24,92,357,175,151,0,1,10,31,45,21,4
20091001-1157,24,97,557,292,100,0,0,5,54,30,21,4
20091010-1157,14,79,316,85,42,1,0,20,23,34,11,2
20091017-1157,34,83,520,175,147,1,2,8,25,43,21,6
20091024-1157,6,81,323,184,60,0,2,8,37,31,15,1
20091031-1157,17,71,426,190,-14,2,3,7,36,24,14,3
20091107-1157,35,92,550,271,166,1,0,10,32,43,24,6
20091114-1157,10,88,462,258,132,1,2,11,38,35,21,2
20091119-1157,28,90,422,240,13,1,1,7,49,22,14,4
20091127-1157,20,86,472,269,134,0,0,7,44,28,20,3
20090905-1164,23,85,499,127,259,1,1,2,24,49,17,3
20090912-1164,10,72,262,124,72,2,1,3,26,35,13,2
20090919-1164,30,98,534,147,235,1,0,8,23,58,21,6
20090926-1164,52,85,647,289,199,2,3,2,30,42,25,8
20091010-1164,21,64,461,197,106,2,1,2,23,31,18,3
20091017-1164,38,76,514,273,208,2,0,7,21,42,22,6
20091024-1164,24,91,684,378,123,1,1,5,41,37,21,4
20091031-1164,24,104,684,373,108,0,1,10,56,30,19,4
20091107-1164,45,84,720,261,201,0,0,2,33,37,24,7
20091121-1164,33,89,571,141,231,0,0,4,25,48,21,6
20091128-1164,56,76,568,173,204,0,0,2,21,41,18,8
20091205-1164,29,73,449,225,127,0,0,4,30,30,18,5
20100102-1164,20,81,335,107,146,1,1,0,22,48,17,4
20090905-1193,16,83,500,350,19,0,0,3,55,16,19,2
20090912-1193,35,72,457,166,70,2,2,5,24,32,14,5
20090919-1193,16,95,534,299,95,0,0,4,50,33,22,3
20090926-1193,49,92,628,254,233,0,0,6,37,41,28,7
20091003-1193,26,85,516,359,38,0,0,7,40,31,17,6
20091010-1193,49,99,612,459,43,2,1,4,50,35,25,7
20091024-1193,17,85,435,371,23,1,2,12,43,28,19,3
20091031-1193,28,95,504,343,81,1,0,5,41,39,22,7
20091107-1193,6,65,293,113,12,1,0,4,35,19,11,2
20091114-1193,10,78,455,256,25,0,0,4,41,24,15,2
20091121-1193,16,69,483,303,55,1,1,1,37,22,18,4
20091128-1193,34,81,686,387,68,0,0,4,48,19,19,6
20090905-1196,29,77,453,131,189,1,0,9,27,35,18,5
